0.0078;0.184705;0.00175561;0.188216;0.18646;0.237408;0.131333
0.0079;0.184682;0.00177811;0.188238;0.18646;0.237408;0.131326
0.008;0.18466;0.00180063;0.188261;0.18646;0.237408;0.13132
0.0081;0.184637;0.00182315;0.188283;0.18646;0.237408;0.131313
0.0082;0.184614;0.00184565;0.188306;0.18646;0.237408;0.131307
0.0083;0.184592;0.00186813;0.188328;0.18646;0.237408;0.1313
0.0084;0.184569;0.00189065;0.188351;0.18646;0.237408;0.131293
0.0085;0.184547;0.00191315;0.188373;0.18646;0.237408;0.131287
0.0086;0.184524;0.00193568;0.188396;0.18646;0.237408;0.13128
0.0087;0.184502;0.00195818;0.188418;0.18646;0.237408;0.131274
0.0088;0.184479;0.0019807;0.188441;0.18646;0.237408;0.131267
0.0089;0.184457;0.0020032;0.188463;0.18646;0.237408;0.13126
0.009;0.184434;0.00202568;0.188485;0.18646;0.237408;0.131254
0.0091;0.184411;0.0020482;0.188508;0.18646;0.237408;0.131247
0.0092;0.184389;0.0020707;0.18853;0.18646;0.237408;0.13124
0.0093;0.184366;0.00209323;0.188553;0.18646;0.237408;0.131234
0.0094;0.184344;0.00211573;0.188575;0.18646;0.237408;0.131227
0.0095;0.184321;0.00213825;0.188598;0.18646;0.237408;0.13122
0.0096;0.184299;0.00216075;0.18862;0.186459;0.237408;0.131214
0.0097;0.184276;0.00218325;0.188643;0.186459;0.237408;0.131207
0.0098;0.184254;0.00220575;0.188665;0.186459;0.237407;0.131201
0.0099;0.184231;0.00222825;0.188688;0.186459;0.237407;0.131194
0.01;0.184208;0.00225077;0.18871;0.186459;0.237407;0.131187
0.0101;0.184186;0.0022733;0.188733;0.186459;0.237407;0.131181
0.0102;0.184163;0.0022958;0.188755;0.186459;0.237407;0.131174
0.0103;0.184141;0.0023183;0.188777;0.186459;0.237407;0.131167
0.0104;0.184118;0.00234084;0.1888;0.186459;0.237407;0.131161
0.0105;0.184096;0.0023633;0.188822;0.186459;0.237407;0.131154
0.0106;0.184073;0.00238582;0.188845;0.186459;0.237407;0.131148
0.0107;0.184051;0.00240832;0.188867;0.186459;0.237407;0.131141
0.0108;0.184028;0.00243083;0.18889;0.186459;0.237407;0.131134
0.0109;0.184006;0.00245335;0.188912;0.186459;0.237407;0.131128
0.011;0.183983;0.00247585;0.188935;0.186459;0.237407;0.131121
0.0111;0.18396;0.00249837;0.188957;0.186459;0.237407;0.131115
0.0112;0.183938;0.00252087;0.18898;0.186459;0.237407;0.131108
0.0113;0.183915;0.00254337;0.189002;0.186459;0.237407;0.131101
0.0114;0.183893;0.00256587;0.189024;0.186459;0.237406;0.131095
0.0115;0.18387;0.0025884;0.189047;0.186459;0.237406;0.131088
0.0116;0.183848;0.0026109;0.189069;0.186458;0.237406;0.131081
0.0117;0.183825;0.00263342;0.189092;0.186458;0.237406;0.131075
0.0118;0.183802;0.00265594;0.189114;0.186458;0.237406;0.131068
0.0119;0.18378;0.00267842;0.189137;0.186458;0.237406;0.131061
0.012;0.183757;0.00270092;0.189159;0.186458;0.237406;0.131055
0.0121;0.183735;0.00272342;0.189182;0.186458;0.237406;0.131048
0.0122;0.183712;0.00274594;0.189204;0.186458;0.237406;0.131042
0.0123;0.18369;0.00276845;0.189227;0.186458;0.237406;0.131035
0.0124;0.183667;0.00279097;0.189249;0.186458;0.237406;0.131028
0.0125;0.183644;0.00281349;0.189271;0.186458;0.237406;0.131022
0.0126;0.183622;0.00283595;0.189294;0.186458;0.237406;0.131015
0.0127;0.183599;0.00285847;0.189316;0.186458;0.237405;0.131008
0.0128;0.183577;0.00288097;0.189339;0.186458;0.237405;0.131002
0.0129;0.183554;0.00290349;0.189361;0.186458;0.237405;0.130995
0.013;0.183532;0.00292602;0.189384;0.186458;0.237405;0.130988
0.0131;0.183509;0.00294854;0.189406;0.186458;0.237405;0.130982
0.0132;0.183487;0.00297104;0.189429;0.186458;0.237405;0.130975
0.0133;0.183464;0.00299352;0.189451;0.186457;0.237405;0.130969
0.0134;0.183441;0.00301602;0.189473;0.186457;0.237405;0.130962
0.0135;0.183419;0.00303854;0.189496;0.186457;0.237405;0.130955
0.0136;0.183396;0.00306104;0.189518;0.186457;0.237405;0.130949
0.0137;0.183374;0.00308356;0.189541;0.186457;0.237405;0.130942
0.0138;0.183351;0.00310609;0.189563;0.186457;0.237405;0.130935
0.0139;0.183329;0.00312859;0.189586;0.186457;0.237405;0.130929
0.014;0.183306;0.00315109;0.189608;0.186457;0.237404;0.130922
0.0141;0.183283;0.00317357;0.189631;0.186457;0.237404;0.130915
0.0142;0.183261;0.00319607;0.189653;0.186457;0.237404;0.130909
0.0143;0.183238;0.00321859;0.189675;0.186457;0.237404;0.130902
0.0144;0.183216;0.0032411;0.189698;0.186457;0.237404;0.130896
0.0145;0.183193;0.00326362;0.18972;0.186457;0.237404;0.130889
0.0146;0.183171;0.00328614;0.189743;0.186457;0.237404;0.130882
0.0147;0.183148;0.00330864;0.189765;0.186457;0.237404;0.130876
0.0148;0.183125;0.00333112;0.189788;0.186457;0.237404;0.130869
0.0149;0.183103;0.00335364;0.18981;0.186456;0.237404;0.130862
0.015;0.18308;0.00337614;0.189833;0.186456;0.237404;0.130856
0.0151;0.183058;0.00339866;0.189855;0.186456;0.237404;0.130849
0.0152;0.183035;0.00342118;0.189877;0.186456;0.237403;0.130842
0.0153;0.183012;0.00344369;0.1899;0.186456;0.237403;0.130836
0.0154;0.18299;0.00346619;0.189922;0.186456;0.237403;0.130829
0.0155;0.182967;0.00348869;0.189945;0.186456;0.237403;0.130822
0.0156;0.182945;0.00351119;0.189967;0.186456;0.237403;0.130816
0.0157;0.182922;0.00353369;0.18999;0.186456;0.237403;0.130809
0.0158;0.1829;0.00355621;0.190012;0.186456;0.237403;0.130803
0.0159;0.182877;0.00357872;0.190034;0.186456;0.237403;0.130796
0.016;0.182854;0.00360124;0.190057;0.186456;0.237403;0.130789
0.0161;0.182832;0.00362374;0.190079;0.186456;0.237403;0.130783
0.0162;0.182809;0.00364622;0.190102;0.186456;0.237403;0.130776
0.0163;0.182787;0.00366872;0.190124;0.186455;0.237402;0.130769
0.0164;0.182764;0.00369126;0.190147;0.186455;0.237402;0.130763
0.0165;0.182742;0.00371376;0.190169;0.186455;0.237402;0.130756
0.0166;0.182719;0.00373628;0.190191;0.186455;0.237402;0.130749
0.0167;0.182696;0.00375879;0.190214;0.186455;0.237402;0.130743
0.0168;0.182674;0.00378129;0.190236;0.186455;0.237402;0.130736
0.0169;0.182651;0.00380379;0.190259;0.186455;0.237402;0.130729
0.017;0.182629;0.00382629;0.190281;0.186455;0.237402;0.130723
0.0171;0.182606;0.00384879;0.190304;0.186455;0.237402;0.130716
0.0172;0.182583;0.00387131;0.190326;0.186455;0.237402;0.130709
0.0173;0.182561;0.00389381;0.190348;0.186455;0.237401;0.130703
0.0174;0.182538;0.00391632;0.190371;0.186455;0.237401;0.130696
0.0175;0.182516;0.00393884;0.190393;0.186454;0.237401;0.13069
0.0176;0.182493;0.00396134;0.190416;0.186454;0.237401;0.130683
0.0177;0.18247;0.00398384;0.190438;0.186454;0.237401;0.130676
0.0178;0.182448;0.00400636;0.190461;0.186454;0.237401;0.13067
0.0179;0.182425;0.00402886;0.190483;0.186454;0.237401;0.130663
0.018;0.182403;0.00405138;0.190505;0.186454;0.237401;0.130656
0.0181;0.18238;0.00407389;0.190528;0.186454;0.237401;0.13065
0.0182;0.182358;0.00409639;0.19055;0.186454;0.2374;0.130643
0.0183;0.182335;0.00411891;0.190573;0.186454;0.2374;0.130636
0.0184;0.182312;0.00414137;0.190595;0.186454;0.2374;0.13063
0.0185;0.18229;0.00416389;0.190618;0.186454;0.2374;0.130623
0.0186;0.182267;0.00418641;0.19064;0.186454;0.2374;0.130616
0.0187;0.182245;0.00420891;0.190662;0.186453;0.2374;0.13061
0.0188;0.182222;0.00423142;0.190685;0.186453;0.2374;0.130603
0.0189;0.182199;0.00425394;0.190707;0.186453;0.2374;0.130596
0.019;0.182177;0.00427644;0.19073;0.186453;0.2374;0.13059
0.0191;0.182154;0.00429892;0.190752;0.186453;0.237399;0.130583
0.0192;0.182132;0.00432144;0.190774;0.186453;0.237399;0.130577
0.0193;0.182109;0.00434394;0.190797;0.186453;0.237399;0.13057
0.0194;0.182086;0.00436646;0.190819;0.186453;0.237399;0.130563
0.0195;0.182064;0.00438897;0.190842;0.186453;0.237399;0.130557
0.0196;0.182041;0.00441149;0.190864;0.186453;0.237399;0.13055
0.0197;0.182019;0.00443399;0.190887;0.186453;0.237399;0.130543
0.0198;0.181996;0.00445649;0.190909;0.186452;0.237399;0.130537
0.0199;0.181973;0.00447899;0.190931;0.186452;0.237399;0.13053
0.02;0.181951;0.00450151;0.190954;0.186452;0.237398;0.130523
0.0201;0.181928;0.00452401;0.190976;0.186452;0.237398;0.130517
0.0202;0.181906;0.00454652;0.190999;0.186452;0.237398;0.13051
0.0203;0.181883;0.00456904;0.191021;0.186452;0.237398;0.130503
0.0204;0.18186;0.00459154;0.191043;0.186452;0.237398;0.130497
0.0205;0.181838;0.00461402;0.191066;0.186452;0.237398;0.13049
0.0206;0.181815;0.00463654;0.191088;0.186452;0.237398;0.130483
0.0207;0.181793;0.00465904;0.191111;0.186452;0.237398;0.130477
0.0208;0.18177;0.00468154;0.191133;0.186452;0.237397;0.13047
0.0209;0.181747;0.00470407;0.191156;0.186451;0.237397;0.130463
0.021;0.181725;0.00472657;0.191178;0.186451;0.237397;0.130457
0.0211;0.181702;0.00474909;0.1912;0.186451;0.237397;0.13045
0.0212;0.18168;0.00477159;0.191223;0.186451;0.237397;0.130443
0.0213;0.181657;0.00479409;0.191245;0.186451;0.237397;0.130437
0.0214;0.181634;0.00481659;0.191268;0.186451;0.237397;0.13043
0.0215;0.181612;0.00483909;0.19129;0.186451;0.237397;0.130423
0.0216;0.181589;0.00486161;0.191312;0.186451;0.237396;0.130417
0.0217;0.181566;0.00488414;0.191335;0.186451;0.237396;0.13041
0.0218;0.181544;0.00490664;0.191357;0.186451;0.237396;0.130403
0.0219;0.181521;0.00492914;0.19138;0.18645;0.237396;0.130397
0.022;0.181499;0.00495162;0.191402;0.18645;0.237396;0.13039
0.0221;0.181476;0.00497414;0.191424;0.18645;0.237396;0.130383
0.0222;0.181453;0.00499666;0.191447;0.18645;0.237396;0.130377
0.0223;0.181431;0.00501915;0.191469;0.18645;0.237396;0.13037
0.0224;0.181408;0.00504167;0.191492;0.18645;0.237395;0.130363
0.0225;0.181386;0.00506419;0.191514;0.18645;0.237395;0.130357
0.0226;0.181363;0.00508669;0.191536;0.18645;0.237395;0.13035
0.0227;0.18134;0.00510917;0.191559;0.18645;0.237395;0.130343
0.0228;0.181318;0.00513167;0.191581;0.18645;0.237395;0.130337
0.0229;0.181295;0.00515419;0.191604;0.186449;0.237395;0.13033
0.023;0.181273;0.0051767;0.191626;0.186449;0.237395;0.130323
0.0231;0.18125;0.00519922;0.191648;0.186449;0.237394;0.130317
0.0232;0.181227;0.00522172;0.191671;0.186449;0.237394;0.13031
0.0233;0.181205;0.00524424;0.191693;0.186449;0.237394;0.130303
0.0234;0.181182;0.00526672;0.191716;0.186449;0.237394;0.130297
0.0235;0.18116;0.00528922;0.191738;0.186449;0.237394;0.13029
0.0236;0.181137;0.00531172;0.19176;0.186449;0.237394;0.130283
0.0237;0.181114;0.00533426;0.191783;0.186448;0.237394;0.130277
0.0238;0.181092;0.00535677;0.191805;0.186448;0.237393;0.13027
0.0239;0.181069;0.00537927;0.191828;0.186448;0.237393;0.130263
0.024;0.181046;0.00540177;0.19185;0.186448;0.237393;0.130257
0.0241;0.181024;0.00542425;0.191872;0.186448;0.237393;0.13025
0.0242;0.181001;0.00544677;0.191895;0.186448;0.237393;0.130243
0.0243;0.180979;0.00546929;0.191917;0.186448;0.237393;0.130237
0.0244;0.180956;0.00549179;0.19194;0.186448;0.237393;0.13023
0.0245;0.180933;0.0055143;0.191962;0.186448;0.237392;0.130223
0.0246;0.180911;0.0055368;0.191984;0.186448;0.237392;0.130217
0.0247;0.180888;0.00555932;0.192007;0.186447;0.237392;0.13021
0.0248;0.180865;0.00558182;0.192029;0.186447;0.237392;0.130203
0.0249;0.180843;0.0056043;0.192051;0.186447;0.237392;0.130197
0.025;0.18082;0.00562682;0.192074;0.186447;0.237392;0.13019
0.0251;0.180798;0.00564934;0.192096;0.186447;0.237392;0.130183
0.0252;0.180775;0.00567185;0.192119;0.186447;0.237391;0.130177
0.0253;0.180752;0.00569435;0.192141;0.186447;0.237391;0.13017
0.0254;0.18073;0.00571687;0.192163;0.186447;0.237391;0.130163
0.0255;0.180707;0.00573935;0.192186;0.186446;0.237391;0.130157
0.0256;0.180684;0.00576185;0.192208;0.186446;0.237391;0.13015
0.0257;0.180662;0.00578435;0.192231;0.186446;0.237391;0.130143
0.0258;0.180639;0.00580687;0.192253;0.186446;0.237391;0.130137
0.0259;0.180617;0.00582938;0.192275;0.186446;0.23739;0.13013
0.026;0.180594;0.0058519;0.192298;0.186446;0.23739;0.130123
0.0261;0.180571;0.0058744;0.19232;0.186446;0.23739;0.130116
0.0262;0.180549;0.00589692;0.192343;0.186446;0.23739;0.13011
0.0263;0.180526;0.0059194;0.192365;0.186445;0.23739;0.130103
0.0264;0.180503;0.0059419;0.192387;0.186445;0.23739;0.130096
0.0265;0.180481;0.00596441;0.19241;0.186445;0.237389;0.13009
0.0266;0.180458;0.00598693;0.192432;0.186445;0.237389;0.130083
0.0267;0.180436;0.00600943;0.192454;0.186445;0.237389;0.130076
0.0268;0.180413;0.00603195;0.192477;0.186445;0.237389;0.13007
0.0269;0.18039;0.00605447;0.192499;0.186445;0.237389;0.130063
0.027;0.180368;0.00607693;0.192522;0.186445;0.237389;0.130056
0.0271;0.180345;0.00609943;0.192544;0.186445;0.237389;0.13005
0.0272;0.180322;0.00612196;0.192566;0.186444;0.237388;0.130043
0.0273;0.1803;0.00614448;0.192589;0.186444;0.237388;0.130036
0.0274;0.180277;0.00616698;0.192611;0.186444;0.237388;0.13003
0.0275;0.180254;0.0061895;0.192633;0.186444;0.237388;0.130023
0.0276;0.180232;0.006212;0.192656;0.186444;0.237388;0.130016
0.0277;0.180209;0.00623448;0.192678;0.186444;0.237388;0.13001
0.0278;0.180187;0.00625698;0.192701;0.186444;0.237387;0.130003
0.0279;0.180164;0.0062795;0.192723;0.186443;0.237387;0.129996
0.028;0.180141;0.00630201;0.192745;0.186443;0.237387;0.12999
0.0281;0.180119;0.00632453;0.192768;0.186443;0.237387;0.129983
0.0282;0.180096;0.00634703;0.19279;0.186443;0.237387;0.129976
0.0283;0.180073;0.00636953;0.192812;0.186443;0.237386;0.12997
0.0284;0.180051;0.00639203;0.192835;0.186443;0.237386;0.129963
0.0285;0.180028;0.00641451;0.192857;0.186443;0.237386;0.129956
0.0286;0.180006;0.00643704;0.19288;0.186443;0.237386;0.129949
0.0287;0.179983;0.00645956;0.192902;0.186442;0.237386;0.129943
0.0288;0.17996;0.00648204;0.192924;0.186442;0.237386;0.129936
0.0289;0.179938;0.00650456;0.192947;0.186442;0.237385;0.129929
0.029;0.179915;0.00652708;0.192969;0.186442;0.237385;0.129923
0.0291;0.179892;0.00654958;0.192991;0.186442;0.237385;0.129916
0.0292;0.17987;0.00657206;0.193014;0.186442;0.237385;0.129909
0.0293;0.179847;0.00659459;0.193036;0.186442;0.237385;0.129903
0.0294;0.179824;0.00661709;0.193059;0.186441;0.237385;0.129896
0.0295;0.179802;0.00663961;0.193081;0.186441;0.237384;0.129889
0.0296;0.179779;0.00666211;0.193103;0.186441;0.237384;0.129883
0.0297;0.179756;0.00668461;0.193126;0.186441;0.237384;0.129876
0.0298;0.179734;0.00670713;0.193148;0.186441;0.237384;0.129869
0.0299;0.179711;0.0067296;0.19317;0.186441;0.237384;0.129862
0.03;0.179689;0.00675212;0.193193;0.186441;0.237384;0.129856
0.0301;0.179666;0.00677462;0.193215;0.18644;0.237383;0.129849
0.0302;0.179643;0.00679712;0.193237;0.18644;0.237383;0.129842
0.0303;0.179621;0.00681964;0.19326;0.18644;0.237383;0.129836
0.0304;0.179598;0.00684216;0.193282;0.18644;0.237383;0.129829
0.0305;0.179575;0.00686466;0.193305;0.18644;0.237383;0.129822
0.0306;0.179553;0.00688713;0.193327;0.18644;0.237382;0.129816
0.0307;0.17953;0.00690965;0.193349;0.18644;0.237382;0.129809
0.0308;0.179507;0.00693215;0.193372;0.18644;0.237382;0.129802
0.0309;0.179485;0.00695467;0.193394;0.186439;0.237382;0.129796
0.031;0.179462;0.00697719;0.193416;0.186439;0.237382;0.129789
