0.0118;0.00104243;6.50E-07;0.00104373;0.00104503;2.05E-06;0.00104093;0.17573
0.012;0.00106642;3.46E-06;0.00105947;0.00106278;2.12E-06;0.00105854;0.175712
0.0122;0.00107986;2.57E-06;0.0010747;0.00108053;2.19E-06;0.00107614;0.175695
0.0124;0.00109769;1.73E-06;0.00109425;0.00109828;2.27E-06;0.00109375;0.175677
0.0126;0.00111965;5.61E-06;0.00110843;0.00111603;2.34E-06;0.00111135;0.175659
0.0128;0.00113625;4.71E-06;0.00112685;0.00113378;2.41E-06;0.00112895;0.175641
0.013;0.0011524;1.56E-06;0.00114926;0.00115153;2.49E-06;0.00114655;0.175623
0.0132;0.00116802;7.51E-07;0.00116649;0.00116929;2.57E-06;0.00116416;0.175605
0.0134;0.00118763;4.42E-06;0.00117877;0.00118704;2.65E-06;0.00118175;0.175588
0.0136;0.00120667;3.61E-06;0.00119942;0.0012048;2.72E-06;0.00119935;0.17557
0.0138;0.00122083;6.62E-07;0.0012195;0.00122256;2.81E-06;0.00121695;0.175552
0.014;0.00123886;2.06E-06;0.00123473;0.00124032;2.89E-06;0.00123454;0.175534
0.0142;0.00126055;5.49E-06;0.00124955;0.00125808;2.97E-06;0.00125214;0.175516
0.0144;0.00127751;4.71E-06;0.00126811;0.00127584;3.05E-06;0.00126973;0.175499
0.0146;0.00129402;1.91E-06;0.0012902;0.0012936;3.14E-06;0.00128732;0.175481
0.0148;0.00131411;5.22E-06;0.00130367;0.00131137;3.23E-06;0.00130491;0.175463
0.015;0.00132967;4.45E-06;0.00132074;0.00132913;3.31E-06;0.0013225;0.175445
0.0152;0.00134484;1.79E-06;0.00134128;0.0013469;3.40E-06;0.00134009;0.175427
0.0154;0.00136346;3.02E-06;0.00135743;0.00136467;3.49E-06;0.00135768;0.175409
0.0156;0.00138164;4.24E-06;0.00137317;0.00138244;3.59E-06;0.00137527;0.175392
0.0158;0.00139931;3.52E-06;0.0013923;0.00140021;3.68E-06;0.00139285;0.175374
0.016;0.00141663;2.87E-06;0.00141087;0.00141798;3.77E-06;0.00141043;0.175356
0.0162;0.00143713;5.88E-06;0.00142538;0.00143575;3.87E-06;0.00142802;0.175338
0.0164;0.0014535;3.34E-06;0.00144678;0.00145352;3.96E-06;0.0014456;0.17532
0.0166;0.00146947;2.69E-06;0.00146409;0.0014713;4.06E-06;0.00146318;0.175302
0.0168;0.0014886;3.82E-06;0.00148099;0.00148907;4.16E-06;0.00148076;0.175285
0.017;0.00150735;4.95E-06;0.00149744;0.00150685;4.26E-06;0.00149834;0.175267
0.0172;0.00152559;4.30E-06;0.00151702;0.00152463;4.36E-06;0.00151591;0.175249
0.0174;0.00154344;5.37E-06;0.0015327;0.00154241;4.46E-06;0.00153349;0.175231
0.0176;0.00156087;4.71E-06;0.00155144;0.00156019;4.56E-06;0.00155106;0.175213
0.0178;0.00157792;4.09E-06;0.00156974;0.00157797;4.67E-06;0.00156863;0.175195
0.018;0.00159458;3.46E-06;0.00158765;0.00159575;4.77E-06;0.00158621;0.175177
0.0182;0.00161419;4.54E-06;0.00160512;0.00161354;4.88E-06;0.00160378;0.17516
0.0184;0.00163332;7.16E-06;0.00161901;0.00163132;4.99E-06;0.00162135;0.175142
0.0186;0.00164885;4.92E-06;0.00163903;0.00164911;5.10E-06;0.00163891;0.175124
0.0188;0.00166721;5.91E-06;0.00165542;0.0016669;5.21E-06;0.00165648;0.175106
0.019;0.00168521;5.28E-06;0.00167462;0.00168468;5.32E-06;0.00167405;0.175088
0.0192;0.00170285;6.29E-06;0.00169026;0.00170247;5.43E-06;0.00169161;0.17507
0.0194;0.00172008;5.70E-06;0.00170871;0.00172026;5.54E-06;0.00170918;0.175052
0.0196;0.00173697;5.10E-06;0.00172677;0.00173806;5.66E-06;0.00172674;0.175034
0.0198;0.00175655;6.03E-06;0.00174447;0.00175585;5.78E-06;0.0017443;0.175017
0.02;0.00177274;5.46E-06;0.00176182;0.00177364;5.89E-06;0.00176186;0.174999
0.0202;0.00179154;6.35E-06;0.00177883;0.00179144;6.01E-06;0.00177942;0.174981
0.0204;0.00181002;5.82E-06;0.00179839;0.00180924;6.13E-06;0.00179698;0.174963
0.0206;0.00182811;6.71E-06;0.00181472;0.00182704;6.25E-06;0.00181453;0.174945
0.0208;0.00184587;7.58E-06;0.00183072;0.00184483;6.37E-06;0.00183209;0.174927
0.021;0.00186328;7.01E-06;0.00184923;0.00186263;6.50E-06;0.00184964;0.174909
0.0212;0.00188035;6.47E-06;0.00186744;0.00188044;6.62E-06;0.00186719;0.174891
0.0214;0.00189993;7.34E-06;0.00188526;0.00189824;6.75E-06;0.00188475;0.174873
0.0216;0.00191635;6.80E-06;0.00190275;0.00191604;6.87E-06;0.0019023;0.174856
0.0218;0.00193248;6.26E-06;0.00191995;0.00193385;7.00E-06;0.00191985;0.174838
0.022;0.00195373;8.44E-06;0.00193685;0.00195165;7.13E-06;0.00193739;0.17482
0.0222;0.00196922;6.56E-06;0.0019561;0.00196946;7.26E-06;0.00195494;0.174802
0.0224;0.00198708;7.37E-06;0.00197237;0.00198727;7.39E-06;0.00197249;0.174784
0.0226;0.00200469;6.86E-06;0.00199094;0.00200508;7.52E-06;0.00199003;0.174766
0.0228;0.00202454;8.98E-06;0.00200661;0.00202289;7.66E-06;0.00200757;0.174748
0.023;0.00204147;8.44E-06;0.00202458;0.0020407;7.79E-06;0.00202512;0.17473
0.0232;0.00205812;7.93E-06;0.00204226;0.00205852;7.93E-06;0.00204266;0.174712
0.0234;0.00207702;8.68E-06;0.00205963;0.00207633;8.07E-06;0.0020602;0.174694
0.0236;0.00209562;9.45E-06;0.00207671;0.00209415;8.20E-06;0.00207774;0.174676
0.0238;0.00211138;7.70E-06;0.00209599;0.00211196;8.34E-06;0.00209527;0.174659
0.024;0.00212938;8.44E-06;0.0021125;0.00212978;8.49E-06;0.00211281;0.174641
0.0242;0.00214705;9.19E-06;0.00212871;0.0021476;8.63E-06;0.00213034;0.174623
0.0244;0.00216446;8.68E-06;0.0021471;0.00216542;8.77E-06;0.00214788;0.174605
0.0246;0.00218401;9.39E-06;0.00216519;0.00218324;8.91E-06;0.00216541;0.174587
0.0248;0.00220085;8.92E-06;0.00218298;0.00220106;9.06E-06;0.00218294;0.174569
0.025;0.00221977;9.63E-06;0.00220051;0.00221889;9.21E-06;0.00220047;0.174551
0.0252;0.00223604;9.16E-06;0.00221773;0.00223671;9.35E-06;0.002218;0.174533
0.0254;0.0022544;8.68E-06;0.00223708;0.00225454;9.50E-06;0.00223553;0.174515
0.0256;0.00227246;1.05E-05;0.00225141;0.00227237;9.65E-06;0.00225306;0.174497
0.0258;0.00229028;1.01E-05;0.00227016;0.00229019;9.81E-06;0.00227058;0.174479
0.026;0.00230781;9.60E-06;0.00228863;0.00230802;9.96E-06;0.00228811;0.174461
0.0262;0.00232506;9.13E-06;0.00230681;0.00232585;1.01E-05;0.00230563;0.174443
0.0264;0.00234432;1.09E-05;0.00232246;0.00234369;1.03E-05;0.00232315;0.174425
0.0266;0.00236104;1.04E-05;0.00234013;0.00236152;1.04E-05;0.00234067;0.174407
0.0268;0.00237972;9.99E-06;0.00235974;0.00237935;1.06E-05;0.00235819;0.174389
0.027;0.00239814;1.17E-05;0.00237464;0.00239719;1.07E-05;0.00237571;0.174372
0.0272;0.00241629;1.13E-05;0.00239372;0.00241502;1.09E-05;0.00239323;0.174354
0.0274;0.00243199;1.08E-05;0.00241035;0.00243286;1.11E-05;0.00241074;0.174336
0.0276;0.00244964;1.04E-05;0.00242888;0.0024507;1.12E-05;0.00242826;0.174318
0.0278;0.00246916;1.21E-05;0.00244501;0.00246854;1.14E-05;0.00244577;0.1743
0.028;0.00248629;1.17E-05;0.00246301;0.00248638;1.15E-05;0.00246328;0.174282
0.0282;0.00250316;1.12E-05;0.0024808;0.00250422;1.17E-05;0.0024808;0.174264
0.0284;0.00252191;1.18E-05;0.00249832;0.00252207;1.19E-05;0.00249831;0.174246
0.0286;0.00254039;1.24E-05;0.00251558;0.00253991;1.20E-05;0.00251581;0.174228
0.0288;0.0025586;1.30E-05;0.00253263;0.00255776;1.22E-05;0.00253332;0.17421
0.029;0.00257451;1.15E-05;0.00255149;0.00257561;1.24E-05;0.00255083;0.174192
0.0292;0.0025943;1.31E-05;0.00256803;0.00259345;1.26E-05;0.00256833;0.174174
0.0294;0.00261179;1.27E-05;0.00258639;0.0026113;1.27E-05;0.00258584;0.174156
0.0296;0.00262902;1.23E-05;0.00260451;0.00262915;1.29E-05;0.00260334;0.174138
0.0298;0.00264604;1.18E-05;0.00262236;0.00264701;1.31E-05;0.00262084;0.17412
0.03;0.00266481;1.34E-05;0.00263801;0.00266486;1.33E-05;0.00263834;0.174102
0.0302;0.00268335;1.40E-05;0.00265541;0.00268271;1.34E-05;0.00265584;0.174084
0.0304;0.00269968;1.26E-05;0.00267454;0.00270057;1.36E-05;0.00267334;0.174066
0.0306;0.00271968;1.51E-05;0.00268953;0.00271842;1.38E-05;0.00269084;0.174048
0.0308;0.00273747;1.46E-05;0.00270822;0.00273628;1.40E-05;0.00270833;0.17403
0.031;0.00275314;1.32E-05;0.00272664;0.00275414;1.42E-05;0.00272583;0.174012
0.0312;0.0027724;1.38E-05;0.00274485;0.002772;1.43E-05;0.00274332;0.173994
0.0314;0.00278953;1.43E-05;0.00276091;0.00278986;1.45E-05;0.00276081;0.173976
0.0316;0.00280834;1.48E-05;0.00277867;0.00280772;1.47E-05;0.0027783;0.173958
0.0318;0.00282506;1.45E-05;0.00279614;0.00282559;1.49E-05;0.00279579;0.17394
0.032;0.00284342;1.50E-05;0.00281345;0.00284345;1.51E-05;0.00281328;0.173922
0.0322;0.00286151;1.55E-05;0.00283053;0.00286132;1.53E-05;0.00283077;0.173904
0.0324;0.00287942;1.51E-05;0.00284927;0.00287918;1.55E-05;0.00284826;0.173886
0.0326;0.00289709;1.56E-05;0.00286593;0.00289705;1.57E-05;0.00286574;0.173868
0.0328;0.00291634;1.70E-05;0.00288239;0.00291492;1.58E-05;0.00288322;0.17385
0.033;0.00293357;1.66E-05;0.00290045;0.00293279;1.60E-05;0.00290071;0.173832
0.0332;0.00295061;1.62E-05;0.0029183;0.00295066;1.62E-05;0.00291819;0.173814
0.0334;0.00296921;1.66E-05;0.00293594;0.00296854;1.64E-05;0.00293567;0.173796
0.0336;0.0029876;1.71E-05;0.00295334;0.00298641;1.66E-05;0.00295315;0.173778
0.0338;0.00300399;1.67E-05;0.00297057;0.00300428;1.68E-05;0.00297063;0.17376
0.034;0.00302199;1.63E-05;0.00298932;0.00302216;1.70E-05;0.0029881;0.173742
0.0342;0.00303975;1.77E-05;0.00300437;0.00304004;1.72E-05;0.00300558;0.173724
0.0344;0.00305731;1.73E-05;0.00302272;0.00305792;1.74E-05;0.00302305;0.173706
0.0346;0.00307635;1.77E-05;0.00304087;0.0030758;1.76E-05;0.00304052;0.173688
0.0348;0.00309349;1.74E-05;0.00305879;0.00309368;1.78E-05;0.003058;0.17367
0.035;0.00311214;1.87E-05;0.00307482;0.00311156;1.80E-05;0.00307547;0.173652
0.0352;0.00312886;1.82E-05;0.00309237;0.00312944;1.83E-05;0.00309294;0.173634
0.0354;0.0031471;1.79E-05;0.00311139;0.00314733;1.85E-05;0.00311041;0.173616
0.0356;0.00316513;1.91E-05;0.00312685;0.00316521;1.87E-05;0.00312787;0.173598
0.0358;0.00318295;1.88E-05;0.00314545;0.0031831;1.89E-05;0.00314534;0.17358
0.036;0.0032006;1.92E-05;0.0031622;0.00320099;1.91E-05;0.0031628;0.173562
0.0362;0.00321806;1.88E-05;0.00318038;0.00321888;1.93E-05;0.00318027;0.173544
0.0364;0.00323693;2.01E-05;0.00319677;0.00323677;1.95E-05;0.00319773;0.173525
0.0366;0.00325561;2.05E-05;0.00321459;0.00325466;1.97E-05;0.00321519;0.173507
0.0368;0.00327245;2.01E-05;0.00323223;0.00327255;1.99E-05;0.00323265;0.173489
0.037;0.00329072;1.97E-05;0.00325128;0.00329044;2.02E-05;0.00325011;0.173471
0.0372;0.00330881;2.09E-05;0.00326692;0.00330834;2.04E-05;0.00326757;0.173453
0.0374;0.00332669;2.05E-05;0.00328558;0.00332623;2.06E-05;0.00328502;0.173435
0.0376;0.00334439;2.10E-05;0.00330248;0.00334413;2.08E-05;0.00330248;0.173417
0.0378;0.00336192;2.14E-05;0.00331917;0.00336203;2.10E-05;0.00331993;0.173399
0.038;0.00338081;2.18E-05;0.00333729;0.00337993;2.13E-05;0.00333738;0.173381
0.0382;0.00339795;2.14E-05;0.00335517;0.00339783;2.15E-05;0.00335484;0.173363
0.0384;0.00341493;2.10E-05;0.00337287;0.00341573;2.17E-05;0.00337229;0.173345
0.0386;0.00343326;2.22E-05;0.00338885;0.00343363;2.19E-05;0.00338974;0.173327
0.0388;0.00345138;2.18E-05;0.00340777;0.00345154;2.22E-05;0.00340718;0.173309
0.039;0.00346932;2.22E-05;0.00342494;0.00346944;2.24E-05;0.00342463;0.173291
0.0392;0.00348864;2.33E-05;0.00344192;0.00348735;2.26E-05;0.00344208;0.173273
0.0394;0.00350622;2.37E-05;0.00345876;0.00350526;2.29E-05;0.00345952;0.173255
0.0396;0.00352359;2.33E-05;0.00347694;0.00352316;2.31E-05;0.00347696;0.173236
0.0398;0.00354082;2.30E-05;0.00349491;0.00354107;2.33E-05;0.00349441;0.173218
0.04;0.00355939;2.41E-05;0.00351121;0.00355899;2.36E-05;0.00351185;0.1732
