0.9782;0.254873;0.339625;0.424377;0.0715518
0.978;0.254896;0.339631;0.424366;0.0715758
0.9778;0.254918;0.339636;0.424354;0.0715999
0.9776;0.25494;0.339642;0.424343;0.0716239
0.9774;0.254962;0.339647;0.424332;0.0716479
0.9772;0.254985;0.339653;0.424321;0.0716719
0.977;0.255007;0.339659;0.42431;0.071696
0.9768;0.255029;0.339664;0.424299;0.07172
0.9766;0.255051;0.33967;0.424288;0.071744
0.9764;0.255074;0.339676;0.424277;0.071768
0.9762;0.255096;0.339681;0.424266;0.071792
0.976;0.255118;0.339687;0.424255;0.071816
0.9758;0.25514;0.339692;0.424244;0.0718401
0.9756;0.255163;0.339698;0.424233;0.0718641
0.9754;0.255185;0.339704;0.424222;0.0718881
0.9752;0.255207;0.339709;0.424211;0.0719121
0.975;0.255229;0.339715;0.4242;0.0719361
0.9748;0.255252;0.33972;0.424189;0.0719602
0.9746;0.255274;0.339726;0.424178;0.0719842
0.9744;0.255296;0.339732;0.424167;0.0720082
0.9742;0.255318;0.339737;0.424156;0.0720322
0.974;0.255341;0.339743;0.424145;0.0720562
0.9738;0.255363;0.339749;0.424134;0.0720802
0.9736;0.255385;0.339754;0.424123;0.0721042
0.9734;0.255407;0.33976;0.424112;0.0721283
0.9732;0.25543;0.339765;0.424101;0.0721523
0.973;0.255452;0.339771;0.42409;0.0721763
0.9728;0.255474;0.339776;0.424079;0.0722003
0.9726;0.255496;0.339782;0.424068;0.0722243
0.9724;0.255519;0.339788;0.424057;0.0722483
0.9722;0.255541;0.339793;0.424046;0.0722723
0.972;0.255563;0.339799;0.424035;0.0722963
0.9718;0.255585;0.339804;0.424023;0.0723203
0.9716;0.255608;0.33981;0.424012;0.0723443
0.9714;0.25563;0.339816;0.424001;0.0723684
0.9712;0.255652;0.339821;0.42399;0.0723924
0.971;0.255674;0.339827;0.423979;0.0724164
0.9708;0.255697;0.339832;0.423968;0.0724404
0.9706;0.255719;0.339838;0.423957;0.0724644
0.9704;0.255741;0.339844;0.423946;0.0724884
0.9702;0.255763;0.339849;0.423935;0.0725124
0.97;0.255786;0.339855;0.423924;0.0725364
0.9698;0.255808;0.33986;0.423913;0.0725604
0.9696;0.25583;0.339866;0.423902;0.0725844
0.9694;0.255852;0.339871;0.423891;0.0726084
0.9692;0.255874;0.339877;0.42388;0.0726324
0.969;0.255897;0.339883;0.423869;0.0726564
0.9688;0.255919;0.339888;0.423857;0.0726804
0.9686;0.255941;0.339894;0.423846;0.0727044
0.9684;0.255963;0.339899;0.423835;0.0727284
0.9682;0.255986;0.339905;0.423824;0.0727524
0.968;0.256008;0.339911;0.423813;0.0727764
0.9678;0.25603;0.339916;0.423802;0.0728004
0.9676;0.256052;0.339922;0.423791;0.0728244
0.9674;0.256075;0.339927;0.42378;0.0728484
0.9672;0.256097;0.339933;0.423769;0.0728724
0.967;0.256119;0.339938;0.423758;0.0728964
0.9668;0.256141;0.339944;0.423747;0.0729204
0.9666;0.256163;0.33995;0.423736;0.0729444
0.9664;0.256186;0.339955;0.423724;0.0729684
0.9662;0.256208;0.339961;0.423713;0.0729924
0.966;0.25623;0.339966;0.423702;0.0730164
0.9658;0.256252;0.339972;0.423691;0.0730404
0.9656;0.256275;0.339977;0.42368;0.0730644
0.9654;0.256297;0.339983;0.423669;0.0730884
0.9652;0.256319;0.339988;0.423658;0.0731124
0.965;0.256341;0.339994;0.423647;0.0731364
0.9648;0.256363;0.34;0.423636;0.0731604
0.9646;0.256386;0.340005;0.423624;0.0731844
0.9644;0.256408;0.340011;0.423613;0.0732083
0.9642;0.25643;0.340016;0.423602;0.0732323
0.964;0.256452;0.340022;0.423591;0.0732563
0.9638;0.256474;0.340027;0.42358;0.0732803
0.9636;0.256497;0.340033;0.423569;0.0733043
0.9634;0.256519;0.340038;0.423558;0.0733283
0.9632;0.256541;0.340044;0.423547;0.0733523
0.963;0.256563;0.340049;0.423536;0.0733763
0.9628;0.256586;0.340055;0.423525;0.0734003
0.9626;0.256608;0.340061;0.423513;0.0734242
0.9624;0.25663;0.340066;0.423502;0.0734482
0.9622;0.256652;0.340072;0.423491;0.0734722
0.962;0.256674;0.340077;0.42348;0.0734962
0.9618;0.256697;0.340083;0.423469;0.0735202
0.9616;0.256719;0.340088;0.423458;0.0735442
0.9614;0.256741;0.340094;0.423447;0.0735682
0.9612;0.256763;0.340099;0.423435;0.0735921
0.961;0.256785;0.340105;0.423424;0.0736161
0.9608;0.256808;0.34011;0.423413;0.0736401
0.9606;0.25683;0.340116;0.423402;0.0736641
0.9604;0.256852;0.340121;0.423391;0.0736881
0.9602;0.256874;0.340127;0.42338;0.0737121
0.96;0.256896;0.340132;0.423369;0.073736
0.9598;0.256919;0.340138;0.423357;0.07376
0.9596;0.256941;0.340144;0.423346;0.073784
0.9594;0.256963;0.340149;0.423335;0.073808
0.9592;0.256985;0.340155;0.423324;0.073832
0.959;0.257007;0.34016;0.423313;0.0738559
0.9588;0.25703;0.340166;0.423302;0.0738799
0.9586;0.257052;0.340171;0.423291;0.0739039
0.9584;0.257074;0.340177;0.423279;0.0739279
0.9582;0.257096;0.340182;0.423268;0.0739519
0.958;0.257118;0.340188;0.423257;0.0739758
0.9578;0.257141;0.340193;0.423246;0.0739998
0.9576;0.257163;0.340199;0.423235;0.0740238
0.9574;0.257185;0.340204;0.423224;0.0740478
0.9572;0.257207;0.34021;0.423212;0.0740717
0.957;0.257229;0.340215;0.423201;0.0740957
0.9568;0.257251;0.340221;0.42319;0.0741197
0.9566;0.257274;0.340226;0.423179;0.0741437
0.9564;0.257296;0.340232;0.423168;0.0741676
0.9562;0.257318;0.340237;0.423157;0.0741916
0.956;0.25734;0.340243;0.423145;0.0742156
0.9558;0.257362;0.340248;0.423134;0.0742395
0.9556;0.257385;0.340254;0.423123;0.0742635
0.9554;0.257407;0.340259;0.423112;0.0742875
0.9552;0.257429;0.340265;0.423101;0.0743114
0.955;0.257451;0.34027;0.42309;0.0743354
0.9548;0.257473;0.340276;0.423078;0.0743594
0.9546;0.257496;0.340281;0.423067;0.0743834
0.9544;0.257518;0.340287;0.423056;0.0744073
0.9542;0.25754;0.340292;0.423045;0.0744313
0.954;0.257562;0.340298;0.423034;0.0744553
0.9538;0.257584;0.340303;0.423022;0.0744792
0.9536;0.257606;0.340309;0.423011;0.0745032
0.9534;0.257629;0.340314;0.423;0.0745272
0.9532;0.257651;0.34032;0.422989;0.0745511
0.953;0.257673;0.340325;0.422978;0.0745751
0.9528;0.257695;0.340331;0.422966;0.074599
0.9526;0.257717;0.340336;0.422955;0.074623
0.9524;0.25774;0.340342;0.422944;0.074647
0.9522;0.257762;0.340347;0.422933;0.0746709
0.952;0.257784;0.340353;0.422922;0.0746949
0.9518;0.257806;0.340358;0.42291;0.0747189
0.9516;0.257828;0.340364;0.422899;0.0747428
0.9514;0.25785;0.340369;0.422888;0.0747668
0.9512;0.257873;0.340375;0.422877;0.0747907
0.951;0.257895;0.34038;0.422865;0.0748147
0.9508;0.257917;0.340386;0.422854;0.0748387
0.9506;0.257939;0.340391;0.422843;0.0748626
0.9504;0.257961;0.340397;0.422832;0.0748866
0.9502;0.257983;0.340402;0.422821;0.0749105
0.95;0.258006;0.340407;0.422809;0.0749345
0.9498;0.258028;0.340413;0.422798;0.0749584
0.9496;0.25805;0.340418;0.422787;0.0749824
0.9494;0.258072;0.340424;0.422776;0.0750064
0.9492;0.258094;0.340429;0.422765;0.0750303
0.949;0.258116;0.340435;0.422753;0.0750543
0.9488;0.258138;0.34044;0.422742;0.0750782
0.9486;0.258161;0.340446;0.422731;0.0751022
0.9484;0.258183;0.340451;0.42272;0.0751261
0.9482;0.258205;0.340457;0.422708;0.0751501
0.948;0.258227;0.340462;0.422697;0.075174
0.9478;0.258249;0.340468;0.422686;0.075198
0.9476;0.258271;0.340473;0.422675;0.0752219
0.9474;0.258294;0.340479;0.422663;0.0752459
0.9472;0.258316;0.340484;0.422652;0.0752698
0.947;0.258338;0.340489;0.422641;0.0752938
0.9468;0.25836;0.340495;0.42263;0.0753177
0.9466;0.258382;0.3405;0.422619;0.0753417
0.9464;0.258404;0.340506;0.422607;0.0753656
0.9462;0.258427;0.340511;0.422596;0.0753896
0.946;0.258449;0.340517;0.422585;0.0754135
0.9458;0.258471;0.340522;0.422573;0.0754375
0.9456;0.258493;0.340528;0.422562;0.0754614
0.9454;0.258515;0.340533;0.422551;0.0754854
0.9452;0.258537;0.340539;0.42254;0.0755093
0.945;0.258559;0.340544;0.422529;0.0755332
0.9448;0.258582;0.340549;0.422517;0.0755572
0.9446;0.258604;0.340555;0.422506;0.0755811
0.9444;0.258626;0.34056;0.422495;0.0756051
0.9442;0.258648;0.340566;0.422483;0.075629
0.944;0.25867;0.340571;0.422472;0.075653
0.9438;0.258692;0.340577;0.422461;0.0756769
0.9436;0.258714;0.340582;0.42245;0.0757008
0.9434;0.258737;0.340587;0.422438;0.0757248
0.9432;0.258759;0.340593;0.422427;0.0757487
0.943;0.258781;0.340598;0.422416;0.0757727
0.9428;0.258803;0.340604;0.422405;0.0757966
0.9426;0.258825;0.340609;0.422393;0.0758205
0.9424;0.258847;0.340615;0.422382;0.0758445
0.9422;0.258869;0.34062;0.422371;0.0758684
0.942;0.258892;0.340626;0.422359;0.0758923
0.9418;0.258914;0.340631;0.422348;0.0759163
0.9416;0.258936;0.340636;0.422337;0.0759402
0.9414;0.258958;0.340642;0.422326;0.0759642
0.9412;0.25898;0.340647;0.422314;0.0759881
0.941;0.259002;0.340653;0.422303;0.076012
0.9408;0.259024;0.340658;0.422292;0.076036
0.9406;0.259047;0.340664;0.42228;0.0760599
0.9404;0.259069;0.340669;0.422269;0.0760838
0.9402;0.259091;0.340674;0.422258;0.0761078
0.94;0.259113;0.34068;0.422247;0.0761317
0.9398;0.259135;0.340685;0.422235;0.0761556
0.9396;0.259157;0.340691;0.422224;0.0761795
0.9394;0.259179;0.340696;0.422213;0.0762035
0.9392;0.259201;0.340701;0.422201;0.0762274
0.939;0.259224;0.340707;0.42219;0.0762513
0.9388;0.259246;0.340712;0.422179;0.0762753
0.9386;0.259268;0.340718;0.422167;0.0762992
0.9384;0.25929;0.340723;0.422156;0.0763231
0.9382;0.259312;0.340728;0.422145;0.076347
0.938;0.259334;0.340734;0.422134;0.076371
0.9378;0.259356;0.340739;0.422122;0.0763949
0.9376;0.259378;0.340745;0.422111;0.0764188
0.9374;0.259401;0.34075;0.4221;0.0764427
0.9372;0.259423;0.340755;0.422088;0.0764667
0.937;0.259445;0.340761;0.422077;0.0764906
0.9368;0.259467;0.340766;0.422066;0.0765145
0.9366;0.259489;0.340772;0.422054;0.0765384
0.9364;0.259511;0.340777;0.422043;0.0765624
0.9362;0.259533;0.340783;0.422032;0.0765863
0.936;0.259555;0.340788;0.42202;0.0766102
0.9358;0.259578;0.340793;0.422009;0.0766341
0.9356;0.2596;0.340799;0.421998;0.076658
0.9354;0.259622;0.340804;0.421986;0.076682
0.9352;0.259644;0.340809;0.421975;0.0767059
0.935;0.259666;0.340815;0.421964;0.0767298
0.9348;0.259688;0.34082;0.421952;0.0767537
0.9346;0.25971;0.340826;0.421941;0.0767776
0.9344;0.259732;0.340831;0.42193;0.0768015
0.9342;0.259754;0.340836;0.421918;0.0768255
0.934;0.259777;0.340842;0.421907;0.0768494
0.9338;0.259799;0.340847;0.421896;0.0768733
0.9336;0.259821;0.340853;0.421884;0.0768972
0.9334;0.259843;0.340858;0.421873;0.0769211
0.9332;0.259865;0.340863;0.421862;0.076945
0.933;0.259887;0.340869;0.42185;0.076969
0.9328;0.259909;0.340874;0.421839;0.0769929
0.9326;0.259931;0.340879;0.421828;0.0770168
0.9324;0.259953;0.340885;0.421816;0.0770407
0.9322;0.259976;0.34089;0.421805;0.0770646
0.932;0.259998;0.340896;0.421794;0.0770885
0.9318;0.26002;0.340901;0.421782;0.0771124
0.9316;0.260042;0.340906;0.421771;0.0771363
0.9314;0.260064;0.340912;0.421759;0.0771602
0.9312;0.260086;0.340917;0.421748;0.0771841
0.931;0.260108;0.340922;0.421737;0.0772081
0.9308;0.26013;0.340928;0.421725;0.077232
0.9306;0.260152;0.340933;0.421714;0.0772559
0.9304;0.260174;0.340939;0.421703;0.0772798
0.9302;0.260197;0.340944;0.421691;0.0773037
0.93;0.260219;0.340949;0.42168;0.0773276
0.9298;0.260241;0.340955;0.421668;0.0773515
0.9296;0.260263;0.34096;0.421657;0.0773754
0.9294;0.260285;0.340965;0.421646;0.0773993
0.9292;0.260307;0.340971;0.421634;0.0774232
0.929;0.260329;0.340976;0.421623;0.0774471
0.9288;0.260351;0.340981;0.421612;0.077471
0.9286;0.260373;0.340987;0.4216;0.0774949
0.9284;0.260395;0.340992;0.421589;0.0775188
0.9282;0.260417;0.340997;0.421577;0.0775427
0.928;0.26044;0.341003;0.421566;0.0775666
0.9278;0.260462;0.341008;0.421555;0.0775905
0.9276;0.260484;0.341014;0.421543;0.0776144
0.9274;0.260506;0.341019;0.421532;0.0776383
0.9272;0.260528;0.341024;0.421521;0.0776622
0.927;0.26055;0.34103;0.421509;0.0776861
0.9268;0.260572;0.341035;0.421498;0.07771
0.9266;0.260594;0.34104;0.421486;0.0777339
0.9264;0.260616;0.341046;0.421475;0.0777578
0.9262;0.260638;0.341051;0.421464;0.0777817
0.926;0.26066;0.341056;0.421452;0.0778056
0.9258;0.260682;0.341062;0.421441;0.0778295
0.9256;0.260705;0.341067;0.421429;0.0778534
0.9254;0.260727;0.341072;0.421418;0.0778772
0.9252;0.260749;0.341078;0.421407;0.0779011
0.925;0.260771;0.341083;0.421395;0.077925
0.9248;0.260793;0.341088;0.421384;0.0779489
0.9246;0.260815;0.341094;0.421372;0.0779728
0.9244;0.260837;0.341099;0.421361;0.0779967
0.9242;0.260859;0.341104;0.421349;0.0780206
0.924;0.260881;0.34111;0.421338;0.0780445
0.9238;0.260903;0.341115;0.421327;0.0780684
0.9236;0.260925;0.34112;0.421315;0.0780923
0.9234;0.260947;0.341126;0.421304;0.0781161
0.9232;0.260969;0.341131;0.421292;0.07814
0.923;0.260992;0.341136;0.421281;0.0781639
0.9228;0.261014;0.341142;0.42127;0.0781878
0.9226;0.261036;0.341147;0.421258;0.0782117
0.9224;0.261058;0.341152;0.421247;0.0782356
0.9222;0.26108;0.341158;0.421235;0.0782595
0.922;0.261102;0.341163;0.421224;0.0782833
0.9218;0.261124;0.341168;0.421212;0.0783072
0.9216;0.261146;0.341173;0.421201;0.0783311
0.9214;0.261168;0.341179;0.42119;0.078355
0.9212;0.26119;0.341184;0.421178;0.0783789
0.921;0.261212;0.341189;0.421167;0.0784027
0.9208;0.261234;0.341195;0.421155;0.0784266
0.9206;0.261256;0.3412;0.421144;0.0784505
0.9204;0.261278;0.341205;0.421132;0.0784744
0.9202;0.261301;0.341211;0.421121;0.0784983
0.92;0.261323;0.341216;0.421109;0.0785221
0.9198;0.261345;0.341221;0.421098;0.078546
0.9196;0.261367;0.341227;0.421087;0.0785699
0.9194;0.261389;0.341232;0.421075;0.0785938
0.9192;0.261411;0.341237;0.421064;0.0786176
0.919;0.261433;0.341243;0.421052;0.0786415
0.9188;0.261455;0.341248;0.421041;0.0786654
0.9186;0.261477;0.341253;0.421029;0.0786893
0.9184;0.261499;0.341258;0.421018;0.0787131
0.9182;0.261521;0.341264;0.421006;0.078737
0.918;0.261543;0.341269;0.420995;0.0787609
0.9178;0.261565;0.341274;0.420983;0.0787848
0.9176;0.261587;0.34128;0.420972;0.0788086
0.9174;0.261609;0.341285;0.420961;0.0788325
0.9172;0.261631;0.34129;0.420949;0.0788564
0.917;0.261653;0.341295;0.420938;0.0788802
0.9168;0.261675;0.341301;0.420926;0.0789041
0.9166;0.261698;0.341306;0.420915;0.078928
0.9164;0.26172;0.341311;0.420903;0.0789518
0.9162;0.261742;0.341317;0.420892;0.0789757
0.916;0.261764;0.341322;0.42088;0.0789996
0.9158;0.261786;0.341327;0.420869;0.0790234
0.9156;0.261808;0.341332;0.420857;0.0790473
0.9154;0.26183;0.341338;0.420846;0.0790712
0.9152;0.261852;0.341343;0.420834;0.079095
0.915;0.261874;0.341348;0.420823;0.0791189
0.9148;0.261896;0.341354;0.420811;0.0791428
0.9146;0.261918;0.341359;0.4208;0.0791666
0.9144;0.26194;0.341364;0.420788;0.0791905
0.9142;0.261962;0.341369;0.420777;0.0792144
0.914;0.261984;0.341375;0.420765;0.0792382
0.9138;0.262006;0.34138;0.420754;0.0792621
0.9136;0.262028;0.341385;0.420742;0.0792859
0.9134;0.26205;0.341391;0.420731;0.0793098
0.9132;0.262072;0.341396;0.420719;0.0793337
0.913;0.262094;0.341401;0.420708;0.0793575
0.9128;0.262116;0.341406;0.420696;0.0793814
0.9126;0.262138;0.341412;0.420685;0.0794052
0.9124;0.26216;0.341417;0.420673;0.0794291
0.9122;0.262182;0.341422;0.420662;0.0794529
0.912;0.262204;0.341427;0.42065;0.0794768
0.9118;0.262226;0.341433;0.420639;0.0795006
0.9116;0.262248;0.341438;0.420627;0.0795245
0.9114;0.262271;0.341443;0.420616;0.0795484
0.9112;0.262293;0.341448;0.420604;0.0795722
0.911;0.262315;0.341454;0.420593;0.0795961
0.9108;0.262337;0.341459;0.420581;0.0796199
0.9106;0.262359;0.341464;0.42057;0.0796438
0.9104;0.262381;0.341469;0.420558;0.0796676
0.9102;0.262403;0.341475;0.420547;0.0796915
0.91;0.262425;0.34148;0.420535;0.0797153
0.9098;0.262447;0.341485;0.420524;0.0797392
0.9096;0.262469;0.34149;0.420512;0.079763
0.9094;0.262491;0.341496;0.420501;0.0797869
0.9092;0.262513;0.341501;0.420489;0.0798107
0.909;0.262535;0.341506;0.420478;0.0798346
0.9088;0.262557;0.341511;0.420466;0.0798584
0.9086;0.262579;0.341517;0.420455;0.0798822
0.9084;0.262601;0.341522;0.420443;0.0799061
0.9082;0.262623;0.341527;0.420431;0.0799299
0.908;0.262645;0.341532;0.42042;0.0799538
0.9078;0.262667;0.341538;0.420408;0.0799776
0.9076;0.262689;0.341543;0.420397;0.0800015
0.9074;0.262711;0.341548;0.420385;0.0800253
0.9072;0.262733;0.341553;0.420374;0.0800491
0.907;0.262755;0.341559;0.420362;0.080073
0.9068;0.262777;0.341564;0.420351;0.0800968
0.9066;0.262799;0.341569;0.420339;0.0801207
0.9064;0.262821;0.341574;0.420328;0.0801445
0.9062;0.262843;0.34158;0.420316;0.0801683
0.906;0.262865;0.341585;0.420305;0.0801922
0.9058;0.262887;0.34159;0.420293;0.080216
0.9056;0.262909;0.341595;0.420281;0.0802399
0.9054;0.262931;0.3416;0.42027;0.0802637
0.9052;0.262953;0.341606;0.420258;0.0802875
0.905;0.262975;0.341611;0.420247;0.0803114
0.9048;0.262997;0.341616;0.420235;0.0803352
0.9046;0.263019;0.341621;0.420224;0.080359
0.9044;0.263041;0.341627;0.420212;0.0803829
0.9042;0.263063;0.341632;0.4202;0.0804067
0.904;0.263085;0.341637;0.420189;0.0804305
0.9038;0.263107;0.341642;0.420177;0.0804544
0.9036;0.263129;0.341647;0.420166;0.0804782
0.9034;0.263151;0.341653;0.420154;0.080502
0.9032;0.263173;0.341658;0.420143;0.0805259
0.903;0.263195;0.341663;0.420131;0.0805497
0.9028;0.263217;0.341668;0.42012;0.0805735
0.9026;0.263239;0.341674;0.420108;0.0805973
0.9024;0.263261;0.341679;0.420096;0.0806212
0.9022;0.263283;0.341684;0.420085;0.080645
0.902;0.263305;0.341689;0.420073;0.0806688
0.9018;0.263327;0.341694;0.420062;0.0806926
0.9016;0.263349;0.3417;0.42005;0.0807165
0.9014;0.263371;0.341705;0.420038;0.0807403
0.9012;0.263393;0.34171;0.420027;0.0807641
0.901;0.263415;0.341715;0.420015;0.0807879
0.9008;0.263437;0.34172;0.420004;0.0808118
0.9006;0.263459;0.341726;0.419992;0.0808356
0.9004;0.263481;0.341731;0.419981;0.0808594
0.9002;0.263503;0.341736;0.419969;0.0808832
0.9;0.263525;0.341741;0.419957;0.0809071
0.8998;0.263547;0.341746;0.419946;0.0809309
0.8996;0.263569;0.341752;0.419934;0.0809547
0.8994;0.263591;0.341757;0.419922;0.0809785
0.8992;0.263613;0.341762;0.419911;0.0810023
0.899;0.263635;0.341767;0.419899;0.0810261
0.8988;0.263657;0.341772;0.419888;0.08105
0.8986;0.263679;0.341778;0.419876;0.0810738
0.8984;0.263701;0.341783;0.419865;0.0810976
0.8982;0.263723;0.341788;0.419853;0.0811214
0.898;0.263745;0.341793;0.419841;0.0811452
0.8978;0.263767;0.341798;0.41983;0.081169
0.8976;0.263789;0.341803;0.419818;0.0811929
0.8974;0.263811;0.341809;0.419806;0.0812167
0.8972;0.263833;0.341814;0.419795;0.0812405
0.897;0.263855;0.341819;0.419783;0.0812643
0.8968;0.263877;0.341824;0.419772;0.0812881
0.8966;0.263899;0.341829;0.41976;0.0813119
0.8964;0.263921;0.341835;0.419748;0.0813357
0.8962;0.263943;0.34184;0.419737;0.0813595
0.896;0.263965;0.341845;0.419725;0.0813833
0.8958;0.263987;0.34185;0.419714;0.0814071
0.8956;0.264009;0.341855;0.419702;0.081431
0.8954;0.264031;0.34186;0.41969;0.0814548
0.8952;0.264053;0.341866;0.419679;0.0814786
0.895;0.264075;0.341871;0.419667;0.0815024
0.8948;0.264097;0.341876;0.419655;0.0815262
0.8946;0.264119;0.341881;0.419644;0.08155
0.8944;0.26414;0.341886;0.419632;0.0815738
0.8942;0.264162;0.341891;0.41962;0.0815976
0.894;0.264184;0.341897;0.419609;0.0816214
0.8938;0.264206;0.341902;0.419597;0.0816452
0.8936;0.264228;0.341907;0.419586;0.081669
0.8934;0.26425;0.341912;0.419574;0.0816928
0.8932;0.264272;0.341917;0.419562;0.0817166
0.893;0.264294;0.341922;0.419551;0.0817404
0.8928;0.264316;0.341928;0.419539;0.0817642
0.8926;0.264338;0.341933;0.419527;0.081788
0.8924;0.26436;0.341938;0.419516;0.0818118
0.8922;0.264382;0.341943;0.419504;0.0818356
0.892;0.264404;0.341948;0.419492;0.0818594
0.8918;0.264426;0.341953;0.419481;0.0818832
0.8916;0.264448;0.341959;0.419469;0.081907
0.8914;0.26447;0.341964;0.419457;0.0819308
0.8912;0.264492;0.341969;0.419446;0.0819546
